Slice ID,Slice Type,Slice Bandwidth (Mbps),Latency (ms),Packet Loss Rate (%),Data Rate (Mbps),Traffic Load,Signal Strength,Network Congestion,Transmission Path,Security Mechanism,Attack Type,Security Status,Attack Detection Time (ms),IGJO-SVM Prediction,Adjustment Action,Throughput (Mbps),Energy Efficiency (J/bit),Packet Delivery Ratio (%),End-to-End Delay (ms),Accuracy of Security (%)
493,Autonomous,1160,14,0.014201532906651094,973,Low,Moderate,Low,Path A,Encryption,Eavesdropping,Yes,65,0.9872144548311412,Optimize Path,1620.1970301504628,0.04076747159983712,97.74827766654622,21,94.69244945870541
41,Autonomous,589,16,0.1983619902698727,341,High,Weak,Low,Path A,Firewall,Eavesdropping,Yes,87,0.004504480980288661,Optimize Path,552.7719651887763,0.04368664120245533,94.29882758124849,29,90.39805683222087
157,Ultra-High-Speed,1806,6,0.15187965248359275,1618,Medium,Weak,High,Path B,Encryption,DDoS,Yes,40,0.04508885600538992,Increase Security,1404.123216505628,0.02841307939111332,94.39492512569865,11,92.71460663020993
15,IoT,1145,6,0.10900538377938768,893,Low,Weak,Medium,Path C,Firewall,Eavesdropping,Yes,88,0.4062490959769048,Alert Admin,848.1772269799104,0.0254916469470132,91.69723439747871,25,98.76352113027193
813,IoT,1653,6,0.17603134758429706,1165,Medium,Moderate,Medium,Path C,Firewall,Eavesdropping,Yes,83,0.2507983351119627,Alert Admin,1013.8900460474448,0.016569642688926182,97.28822180092745,18,90.40116578288514
65,IoT,833,15,0.07366190610136968,460,High,Weak,Low,Path C,IDS,DDoS,Yes,52,0.24720511893063324,Alert Admin,641.1723810971994,0.018355555708593724,90.77485797450493,15,92.11520517744228
857,IoT,1233,16,0.1614311074729765,919,High,Weak,Low,Path C,IDS,DDoS,Yes,77,0.4898280605467225,Alert Admin,1340.636880523613,0.032777307323794184,96.9823298981313,16,93.61590266420308
839,IoT,707,13,0.08272853498372706,457,Medium,Strong,Medium,Path C,Encryption,Spoofing,Yes,71,0.3680856376662143,Increase Security,1239.6957828810835,0.04797981726956648,91.80973063978004,22,93.28308710357912
521,Autonomous,1093,9,0.14583469750988962,862,High,Weak,High,Path B,IDS,Eavesdropping,Yes,89,0.6377028510419288,Alert Admin,1602.4859454755522,0.04959568648959499,99.58516275002606,13,90.30422314393284
344,Autonomous,1414,8,0.1341464623811668,932,Medium,Strong,High,Path C,Encryption,Eavesdropping,Yes,99,0.4066058530460957,Increase Security,796.8207219346822,0.038415505897531926,95.09002183536738,16,98.62017716130016
129,Ultra-High-Speed,1450,6,0.08593136254778702,1289,Medium,Strong,Low,Path B,Encryption,Spoofing,No,80,0.17187370253924686,Optimize Path,1646.2632526625312,0.047068300173563615,98.7366865565133,18,96.97139813945783
648,Autonomous,1280,18,0.11545580584662625,781,High,Weak,Medium,Path B,Firewall,Eavesdropping,Yes,44,0.2924418045895157,Alert Admin,1041.1886117119059,0.0351080165440296,94.32642480604036,11,95.01232726678408
472,IoT,541,20,0.181522200511311,56,High,Moderate,Medium,Path B,IDS,DDoS,Yes,76,0.9737805009789288,Increase Security,1588.2208720122849,0.02614091066028917,91.50153644183877,26,96.460102909467
63,IoT,817,10,0.17533015236564012,722,Low,Strong,Medium,Path B,Firewall,Eavesdropping,Yes,56,0.7161487788756946,Alert Admin,1534.839538869749,0.044544920036798136,96.89841283435965,28,91.22053767081316
139,Ultra-High-Speed,1314,10,0.09929223047105996,1226,Medium,Strong,High,Path C,IDS,Spoofing,No,98,0.5586223368661895,Alert Admin,348.16437072308736,0.03565961476257151,94.28751408341354,28,96.93425842016272
499,IoT,965,12,0.072383998167573,473,Low,Strong,Medium,Path C,IDS,Eavesdropping,Yes,89,0.30943247096948323,Alert Admin,1527.8138698582543,0.026786891686290733,98.30583325114452,17,91.56634181190522
593,IoT,823,11,0.1083409624820008,713,Medium,Weak,Low,Path B,Encryption,Eavesdropping,No,85,0.3195214518074758,Alert Admin,1057.5867004056129,0.019507950412249155,91.72218322207031,18,94.33366948696836
392,Ultra-High-Speed,528,8,0.15891565574003808,379,Low,Weak,Medium,Path C,Encryption,DDoS,Yes,66,0.1586371866495987,Increase Security,426.00257178093847,0.02098547519267932,98.23453053759322,14,96.26853621253534
675,Autonomous,537,8,0.07174310508340269,242,Medium,Moderate,High,Path B,Encryption,DDoS,Yes,33,0.8241799996253585,Increase Security,1406.9296803794073,0.042402772329169114,99.45844409062715,27,98.86932396317171
419,Ultra-High-Speed,954,17,0.14052675461710326,898,Medium,Weak,High,Path C,Encryption,Spoofing,No,57,0.4880382242817499,Increase Security,941.8042722794867,0.04789137292359072,97.6401262566572,10,92.10645597635536
289,IoT,613,14,0.1462992980680725,559,Low,Moderate,High,Path A,IDS,DDoS,Yes,75,0.7819526169721519,Alert Admin,643.6749208670984,0.04772195242550481,90.13659883435291,26,98.61632606245549
379,Autonomous,1025,14,0.11967149685955175,686,High,Strong,Low,Path A,Encryption,DDoS,Yes,22,0.3145815465462273,Alert Admin,540.111158230096,0.028974905598984763,90.33174157755774,28,90.9966115273125
773,Autonomous,900,8,0.17837442896214695,619,Medium,Strong,Medium,Path A,Firewall,Spoofing,Yes,67,0.6383417505810897,Optimize Path,1157.8045340575982,0.049447212464347814,94.04029950328459,22,90.99461597452186
490,Autonomous,1841,8,0.02420500009703861,1454,High,Weak,Low,Path C,IDS,Spoofing,Yes,54,0.39884141194697065,Optimize Path,865.4249575294083,0.046883706142893264,97.7363664500576,24,93.49425112693787
231,Ultra-High-Speed,1454,6,0.1544024952619981,1216,Low,Weak,Medium,Path C,Firewall,Spoofing,Yes,71,0.37827389368287295,Optimize Path,661.8101619420345,0.039253803807410864,97.4273086376332,12,94.66190230155534
41,Autonomous,589,16,0.1983619902698727,341,High,Weak,Low,Path A,Firewall,Eavesdropping,Yes,87,0.004504480980288661,Optimize Path,552.7719651887763,0.04368664120245533,94.29882758124849,29,90.39805683222087
28,Ultra-High-Speed,672,6,0.11806953809175458,426,Low,Moderate,High,Path B,IDS,Eavesdropping,Yes,20,0.68864505226439,Optimize Path,450.3620554013871,0.016115484625919926,92.9581336275136,26,94.531363314785
135,Ultra-High-Speed,1364,17,0.09659377441707104,936,High,Strong,High,Path C,Encryption,Spoofing,Yes,72,0.711682059355086,Optimize Path,564.2308687542902,0.033649716230024565,92.42329811453742,13,92.22529782498886
201,Autonomous,1869,14,0.016345069149355653,1512,High,Weak,Medium,Path B,Firewall,DDoS,Yes,100,0.9562459558696672,Increase Security,1055.3653445078874,0.03037155962719705,98.63443133510332,10,95.83415435260125
840,Autonomous,1583,17,0.09857291688948933,1284,Medium,Moderate,Medium,Path B,Firewall,DDoS,Yes,23,0.1250782268163254,Increase Security,1107.1193143110813,0.04986935081177527,97.97259025648107,18,98.70047996606392
780,Autonomous,805,15,0.09876280809138574,620,High,Strong,Medium,Path C,Encryption,DDoS,Yes,23,0.4255633657183516,Optimize Path,1571.521796943325,0.026118912004935768,92.04073058401806,11,99.95856429178164
930,IoT,1939,19,0.08910832774837818,1683,Medium,Weak,High,Path A,IDS,Spoofing,No,81,0.5506132979851436,Increase Security,823.0542162644674,0.029071808956015324,94.8105112747632,15,94.81944279392721
33,IoT,1335,7,0.17466458317216155,1137,High,Weak,Medium,Path C,Encryption,Eavesdropping,Yes,71,0.16311467511667874,Increase Security,334.6660027016883,0.030575329860440807,90.65045957737141,15,95.12284743050213
48,Autonomous,1189,10,0.12319709005203583,1008,Low,Strong,High,Path B,IDS,DDoS,Yes,36,0.9092323764615016,Optimize Path,1707.702318548719,0.013069094877128236,99.89184164366094,18,92.26464691677396
503,Ultra-High-Speed,546,7,0.18265738951524732,110,Medium,Strong,High,Path C,Firewall,Spoofing,Yes,79,0.7907029037461137,Alert Admin,847.5379560582346,0.04731850194268318,90.5014402307181,17,91.69520160329462
407,Autonomous,1497,10,0.11435447040966445,1069,Low,Strong,Medium,Path A,IDS,Eavesdropping,Yes,85,0.9275170157078244,Increase Security,1683.3463047580947,0.015551035364505231,93.29712175414205,25,98.22536018913472
574,Autonomous,817,11,0.15124272279003534,420,High,Strong,Low,Path B,Encryption,DDoS,Yes,54,0.2532074816423574,Alert Admin,1439.3427508708623,0.03180033662895762,96.14410009317166,12,95.21815701383257
728,Autonomous,1960,6,0.1957962230349618,1670,High,Weak,High,Path B,Encryption,DDoS,Yes,72,0.974678410807116,Alert Admin,1350.2823889410795,0.04187950619035942,90.31457195246027,27,93.0457994708725
805,IoT,896,5,0.01047100403749448,524,Low,Strong,Low,Path C,Encryption,Spoofing,Yes,40,0.6249422751073951,Optimize Path,606.8904214376637,0.019318888483121563,95.82869361192043,26,93.71573108516199
99,Autonomous,1074,15,0.029490505341256787,971,Medium,Strong,High,Path A,Encryption,Eavesdropping,No,58,0.6722788294740799,Increase Security,1373.258931931693,0.015980345580827848,98.77758342192732,17,92.12917285604307
684,Autonomous,1295,8,0.05892387926923864,883,High,Moderate,Low,Path A,IDS,DDoS,Yes,80,0.09843470904498974,Optimize Path,902.84806193395,0.038965439153305324,91.34457040767063,13,93.06668630313116
872,IoT,894,12,0.17971212093496788,783,Medium,Moderate,Low,Path C,IDS,Spoofing,Yes,89,0.944229579364256,Increase Security,592.7619225600092,0.021704509096938614,97.48089365703127,12,98.76988830973986
726,Autonomous,1171,9,0.04520579956319995,813,High,Weak,High,Path C,Encryption,Spoofing,Yes,45,0.830689605198014,Optimize Path,681.0317236433441,0.02177286976924944,94.25761614930306,22,98.4388496566563
987,Autonomous,1402,16,0.18390620493121,1006,Low,Moderate,Medium,Path A,IDS,Spoofing,Yes,27,0.546049931882766,Increase Security,720.8853239615535,0.03253881895251408,93.3421529337076,15,94.08986503733836
547,Autonomous,1872,16,0.06917549214757149,1684,High,Strong,High,Path A,Encryption,Eavesdropping,No,37,0.4806701123050767,Optimize Path,1706.9817981892456,0.026636661317308644,91.42784850139564,19,97.64400111389305
961,Autonomous,1408,16,0.1436662350744008,993,High,Strong,Medium,Path B,IDS,Eavesdropping,Yes,53,0.7845056022962172,Alert Admin,1577.7552132283993,0.016589641534530877,93.75497241321621,16,98.41308351499701
739,IoT,859,13,0.1365234442446805,394,High,Weak,High,Path B,Encryption,Spoofing,No,88,0.8474061349292366,Alert Admin,1273.1204058549813,0.02405766693882734,96.03644524505987,23,93.04070284780256
613,Autonomous,1825,15,0.17606295242978542,1679,High,Moderate,Low,Path A,IDS,Eavesdropping,Yes,36,0.3389939701615733,Alert Admin,677.2695595146013,0.03413670313889133,98.30138902276651,13,98.29286677530514
943,IoT,1607,6,0.1962287463583644,1393,High,Weak,High,Path C,Firewall,Spoofing,Yes,29,0.6896080190004079,Alert Admin,1266.5485507388514,0.04861942628031736,92.87353661741994,10,95.557035407203
462,Autonomous,700,15,0.10148238774356176,610,Low,Moderate,High,Path C,Firewall,DDoS,No,80,0.7679667578098052,Alert Admin,1608.6982848878085,0.011105273314237224,91.94629647203224,11,91.86909534827078
643,IoT,561,7,0.04064461821721746,467,High,Moderate,Medium,Path B,Firewall,Spoofing,Yes,74,0.6554156968028549,Optimize Path,482.3810243002904,0.011681791843037788,93.21352305815223,26,90.65137238670894
769,Autonomous,691,11,0.05407865727690511,461,Medium,Moderate,Medium,Path B,IDS,Eavesdropping,Yes,45,0.2142554343431844,Optimize Path,965.9174404900784,0.03454848727416912,97.21909573992303,13,91.9728830871707
5,Autonomous,1563,20,0.1693028677380556,1400,High,Strong,Medium,Path B,Firewall,DDoS,Yes,38,0.2307342766061188,Optimize Path,695.0454284971188,0.033408813175638215,93.31906284897495,10,99.72048964775715
218,Ultra-High-Speed,616,5,0.04027275642719488,215,Medium,Strong,Low,Path A,Encryption,Spoofing,Yes,38,0.4239305350296663,Alert Admin,1218.4669332605952,0.025681181392143648,92.88914315803812,29,96.18042812081757
503,Ultra-High-Speed,546,7,0.18265738951524732,110,Medium,Strong,High,Path C,Firewall,Spoofing,Yes,79,0.7907029037461137,Alert Admin,847.5379560582346,0.04731850194268318,90.5014402307181,17,91.69520160329462
767,Ultra-High-Speed,1847,16,0.020378477613202703,1411,Low,Strong,Low,Path C,IDS,Spoofing,Yes,30,0.02660256359656388,Optimize Path,846.0412038218494,0.02278592110350499,97.18789034820027,21,96.20874187556801
398,Ultra-High-Speed,1669,16,0.01272818185732847,1466,Low,Weak,High,Path C,IDS,Eavesdropping,Yes,97,0.7759768498152423,Increase Security,362.959089365259,0.045796425702586636,93.71416911993231,23,99.11269788983513
871,Ultra-High-Speed,1083,6,0.004718992929105825,789,Low,Moderate,High,Path C,IDS,DDoS,No,70,0.5810464912839151,Alert Admin,637.1250572660363,0.038562173226218285,99.2317602845633,23,99.4191054485148
795,IoT,1378,10,0.12882984429518318,1007,Low,Strong,High,Path C,Encryption,DDoS,Yes,48,0.6119040847673242,Increase Security,1623.0722790115478,0.035185649369298286,96.68900105618616,28,94.00149553905844
393,Autonomous,1632,8,0.0069340533452966644,1524,High,Moderate,Low,Path A,IDS,Spoofing,Yes,73,0.3126826650277922,Optimize Path,1322.2890448299754,0.020923258012852733,99.81727217381659,26,90.73618261533682
207,IoT,1066,12,0.13380446746582167,941,Medium,Weak,Low,Path A,IDS,Eavesdropping,Yes,90,0.5776614367196636,Optimize Path,1774.4173824303318,0.02200908446165545,94.04312431219759,18,98.75885721366951
15,IoT,1145,6,0.10900538377938768,893,Low,Weak,Medium,Path C,Firewall,Eavesdropping,Yes,88,0.4062490959769048,Alert Admin,848.1772269799104,0.0254916469470132,91.69723439747871,25,98.76352113027193
858,Autonomous,705,20,0.02404144582411525,273,Low,Strong,High,Path A,Encryption,Spoofing,Yes,98,0.5174325598129631,Alert Admin,891.9436048590478,0.02641972458165367,99.26188921439449,27,99.32450421080645
554,Autonomous,992,19,0.0819257789790464,808,High,Strong,Low,Path B,Encryption,Spoofing,Yes,30,0.23325169126639198,Optimize Path,972.3398731623367,0.02040463932061597,94.3442013811833,13,98.13262301350656
892,Autonomous,900,12,0.07313614965227426,713,High,Weak,Medium,Path B,Firewall,Eavesdropping,Yes,87,0.7458642383653331,Optimize Path,1364.8431500721804,0.030369810020115007,93.25390423561241,29,91.83562908119907
461,Autonomous,981,20,0.06904462856033843,555,Medium,Strong,Medium,Path B,Firewall,Eavesdropping,Yes,65,0.6511769607436182,Alert Admin,1037.0236354031779,0.043476973196371685,99.12064452876386,19,96.027298005076
691,Ultra-High-Speed,817,9,0.15378455642152822,438,Medium,Weak,High,Path A,IDS,Spoofing,Yes,73,0.8174124552691105,Alert Admin,764.6468747777806,0.014891548847223981,98.81324889464952,15,91.82887650896551
575,IoT,744,16,0.09170460177637814,674,Low,Weak,Low,Path A,IDS,Eavesdropping,Yes,62,0.2489289877145937,Increase Security,1579.4759535452051,0.0189558893322274,99.13245619488316,15,95.39434355487936
864,Ultra-High-Speed,1455,20,0.06961911863365762,1006,Low,Weak,High,Path A,IDS,DDoS,Yes,79,0.8397647240386029,Increase Security,1578.5480238930654,0.018353480818079356,93.27200022038929,10,93.94170454583508
743,Ultra-High-Speed,947,7,0.16079170151050404,873,Medium,Weak,Medium,Path B,Firewall,Spoofing,Yes,83,0.7271044490585069,Increase Security,1104.832006516199,0.046142372147891283,92.70004996465012,16,96.3075499804077
241,Autonomous,676,13,0.07608400150151247,459,High,Moderate,Low,Path A,Encryption,DDoS,Yes,64,0.0303795799544625,Increase Security,779.4271882621068,0.021691606908370128,94.2655285424164,13,98.39859572674042
564,Ultra-High-Speed,750,16,0.09711793993187956,279,Low,Strong,Low,Path A,Firewall,Spoofing,Yes,66,0.7772955758390735,Optimize Path,424.39072876458914,0.03509502017741449,90.49053572587792,18,93.88795118961404
96,Autonomous,1299,9,0.1577229929344813,937,Medium,Weak,Low,Path A,Encryption,Spoofing,Yes,31,0.7968481767721232,Increase Security,1124.9684795757962,0.02415623305027435,91.96215651170296,11,99.92814462255537
900,Autonomous,591,7,0.1622247539866942,364,High,Moderate,Low,Path A,IDS,Eavesdropping,Yes,35,0.041374382467259885,Optimize Path,830.3232813065057,0.012087402311870443,99.35250314394331,25,93.07749516607821
734,IoT,1747,6,0.10061679015596728,1445,Medium,Strong,Medium,Path B,Firewall,Eavesdropping,No,92,0.6529927315417177,Alert Admin,612.5755185132382,0.04345892766663885,94.7589251082949,14,98.29523165500756
485,Autonomous,1316,11,0.13731798269852136,949,Low,Moderate,Medium,Path A,IDS,DDoS,Yes,41,0.03426112279350435,Increase Security,460.3250626305471,0.02095487278821484,92.52679627739349,16,93.08843809142459
407,Autonomous,1497,10,0.11435447040966445,1069,Low,Strong,Medium,Path A,IDS,Eavesdropping,Yes,85,0.9275170157078244,Increase Security,1683.3463047580947,0.015551035364505231,93.29712175414205,25,98.22536018913472
231,Ultra-High-Speed,1454,6,0.1544024952619981,1216,Low,Weak,Medium,Path C,Firewall,Spoofing,Yes,71,0.37827389368287295,Optimize Path,661.8101619420345,0.039253803807410864,97.4273086376332,12,94.66190230155534
749,Autonomous,966,7,0.09933908456358932,596,Medium,Strong,High,Path A,IDS,Spoofing,Yes,73,0.6865865021144331,Optimize Path,1693.6145403852356,0.022854798229634814,90.81703959602228,16,90.52052398367307
655,Ultra-High-Speed,1790,13,0.19120942872238664,1452,High,Weak,High,Path B,Firewall,Spoofing,Yes,34,0.08266703798654229,Alert Admin,1610.3394034089195,0.01864931577563965,96.48168048979544,19,96.53565152681101
171,IoT,717,8,0.13275793723511786,347,Medium,Moderate,High,Path A,IDS,DDoS,Yes,43,0.9997076378218309,Increase Security,1144.0673150133046,0.046965917965467965,95.57219044930044,25,92.47174744594516
541,IoT,1485,6,0.13768100369842734,1101,Low,Moderate,Low,Path B,IDS,DDoS,Yes,50,0.4246790124184585,Increase Security,1215.2678643549627,0.030239333166282537,99.7107245862782,12,90.61146181047688
36,IoT,1031,8,0.0320143269909146,700,High,Weak,High,Path B,IDS,DDoS,Yes,51,0.16826044433800413,Alert Admin,1137.5767163553328,0.036249595729934345,94.1745607109374,29,95.73222957556244
525,Autonomous,1434,6,0.08598621547802962,1329,Medium,Moderate,Medium,Path A,Firewall,Spoofing,Yes,43,0.7427214971864174,Optimize Path,1269.6026049986995,0.03610107511001676,96.63458323016093,29,98.76296640491483
160,Ultra-High-Speed,1777,17,0.01307323151287705,1455,High,Strong,Low,Path A,IDS,Spoofing,Yes,50,0.09805784856245757,Optimize Path,1639.1939093848289,0.028766641942695945,95.65173256223936,13,98.05763832543006
839,IoT,707,13,0.08272853498372706,457,Medium,Strong,Medium,Path C,Encryption,Spoofing,Yes,71,0.3680856376662143,Increase Security,1239.6957828810835,0.04797981726956648,91.80973063978004,22,93.28308710357912
699,Autonomous,1785,8,0.08150860620648617,1490,Medium,Weak,Low,Path C,IDS,Eavesdropping,Yes,93,0.42883901529739066,Alert Admin,1575.4481048576874,0.010157172856888712,97.24789301195436,10,93.63880393626884
243,Ultra-High-Speed,562,17,0.19289533078016236,320,Low,Strong,High,Path C,IDS,Eavesdropping,Yes,99,0.04625818926128389,Increase Security,694.3210529839889,0.03566479994857636,91.11052444378107,27,99.31028596277564
86,IoT,1933,10,0.13529358744527245,1636,Low,Weak,Low,Path C,Encryption,Eavesdropping,Yes,38,0.6492287795409635,Alert Admin,676.9615307132351,0.01323387206573016,96.94355888995271,17,99.09525559362328
796,Autonomous,578,10,0.009637202478659249,196,Medium,Moderate,Low,Path B,Encryption,DDoS,Yes,71,0.3735196642317412,Optimize Path,966.5907283736548,0.0418056289004609,96.5502469640509,18,98.94054612702145
